Id,PlayerName,Salary,Age,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TotalMinutes,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary_normalized,Position_encoded,Team_encoded
216,Tyrese Haliburton,4215120,4.003419248109409,5.559490358416789,5.559490358416789,4.6774361944494975,2.5071621901826946,3.4381104434026533,0.4109442023585444,1.5098519893959559,2.474062026581227,0.3451079244367938,1.9425402190926926,2.57140105828423,0.4680482105751854,0.47754343998826326,1.571419296723087,1.7148461932541845,0.6568522734187864,0.48696769054824085,1.571419296723087,1.7419280321813702,2.9371634385100625,1.0273787073694451,0.3451079244367938,1.3782017963726023,0.8369759806258961,3.910703446193847,13.995262849773678,4.111602051788699,0.5029616970229388,0.40236465667873367,0.21778629432606386,1.1544441718859593,2.89882257877432,2.2596737867230705,5.270580365049016,1.3075096101012593,0.7847978060712121,3.2588241665316375,4.124701091267671,6.4,0.8369759806258961,7.6,0.195,7.0,0.2,7.2,4.4,15.254188856004868,2,28
217,Nassir Little,4171548,4.003419248109409,5.494161288893169,1.8203341036428238,3.7101404943597003,1.3782017963726023,2.1812358949226547,0.3762658965932769,0.7847978060712121,1.5098519893959559,0.32006426199565075,0.9355532237698291,1.4455398754696245,0.4349378975585222,0.4446855829324879,0.48696769054824085,0.6737680590667839,0.5631000683945216,0.41804907437868577,1.2330769203735719,1.4122683720328608,0.6737680590667839,0.3451079244367938,0.3451079244367938,0.5523173316303605,0.8369759806258961,2.370468537443093,12.05708728763073,2.9116996960682515,0.45642117281867234,0.4328392106226168,0.14301190255546825,1.6012508344814045,3.289999390054139,2.648297385478304,2.4906968549578097,0.7304631471189666,1.1133843646427297,2.885846472488202,3.5304192649587702,0.2,0.3451079244367938,0.7,0.032,-1.6,-1.4,-3.0,-0.3,15.243797987629485,4,60
218,Jalen Duren,4124280,3.782056917753863,5.88741871045203,4.545285536716194,4.1951809468319405,1.7946539750195776,2.2404287472016287,0.5187560398774637,0.0,0.0,0.0,1.7946539750195776,2.2404287472016287,0.521369397268635,0.5187560398774637,0.9355532237698291,1.3075096101012593,0.4943234117052747,1.6591461440755093,2.160996313445664,2.7360645163324375,0.7847978060712121,0.5523173316303605,0.6737680590667839,0.9355532237698291,1.4455398754696245,2.764316007670612,13.626751681500497,3.643754462483728,0.523325887928831,0.0049894076441552035,0.340592123076238,3.409461634363643,4.207721143097285,3.8361139204554306,2.4057488218936234,0.8871756757156232,1.571419296723087,3.574854059761254,3.370530505249363,2.9,1.0273787073694451,4.5,0.129,-0.4,-0.4,-0.8,0.5,15.232402259528076,0,18
219,Gorgui Dieng,4105236,4.6477085871174175,4.545285536716194,0.7304631471189666,3.070783383350972,0.9822467037532344,1.7685244437086272,0.33378734549129957,0.5523173316303605,1.3432975971899863,0.2514875100187829,0.6144772743641285,0.9355532237698291,0.4673672330418925,0.39949164893577926,0.26759528603209753,0.3451079244367938,0.5955284961810737,0.6737680590667839,1.4122683720328608,1.6872592197086782,1.0710585971090136,0.09599474047211042,0.41804907437868577,0.7304631471189666,1.1133843646427297,1.7946539750195776,9.446203520562454,2.8727697059001396,0.4130799090128079,0.5141696627866971,0.10609588459371126,2.5870722438442337,4.226379141854201,3.557211284819119,3.8131398860617014,0.41804907437868577,1.6012508344814045,3.910703446193847,3.693768839221828,-0.2,0.18483752645848053,0.0,0.001,-4.0,0.1,-3.9,-0.2,15.227774033672254,0,62
220,Justise Winslow,4097561,4.2631607783924865,4.4372688011897266,3.011340243262834,4.311137024984964,1.478055616713875,2.4057488218936234,0.351850878419973,0.41804907437868577,1.0273787073694451,0.27636497843288277,1.3075096101012593,2.119710123240548,0.37333195075320896,0.3777302761889653,0.5523173316303605,0.7304631471189666,0.5612038461904183,1.0710585971090136,1.6304846272607785,2.055641538058108,1.6591461440755093,0.7304631471189666,0.3451079244367938,0.9822467037532344,1.571419296723087,2.4057488218936234,11.42472157763011,2.7920959148471782,0.39372569597261425,0.20774325123205933,0.13321864098409003,2.474062026581227,3.370530505249363,2.9746560564993456,3.6352836042045418,1.1544441718859593,0.8871756757156232,3.618222517841817,3.3606626707631366,-0.1,0.41804907437868577,0.4,0.022,-3.4,0.6,-2.8,-0.2,15.225902720663195,1,60
222,Stanley Johnson,4022164,4.2631607783924865,4.492017742920502,0.0,3.4940643415555446,1.270787630434676,1.8455813191367303,0.44121295736544913,0.48696769054824085,0.8871756757156232,0.3821130947094658,1.0273787073694451,1.4455398754696245,0.46872881999493077,0.4916535576012061,0.6737680590667839,0.8871756757156232,0.5311218289284587,0.5523173316303605,1.3432975971899863,1.6012508344814045,1.270787630434676,0.41804907437868577,0.18483752645848053,0.7847978060712121,1.0273787073694451,2.220945152863065,10.110685457791915,3.289999390054139,0.5036237431548015,0.28979589525001354,0.28349378148787424,2.033679703428328,3.6772492575954994,3.0233951254356417,3.782056917753863,1.0273787073694451,0.7847978060712121,3.7976638003787406,3.45695701645385,0.5,0.26759528603209753,0.7,0.076,-0.8,-0.2,-1.0,0.1,15.207330872839245,4,62
223,George Hill,4000000,4.792129643835174,5.210789042972047,0.7304631471189666,3.7101404943597003,1.0710585971090136,1.7148461932541845,0.39661200651300793,0.5523173316303605,1.2330769203735719,0.31314503279817474,0.7304631471189666,0.9822467037532344,0.5003100424899234,0.4680482105751854,0.6737680590667839,0.8369759806258961,0.5924458503086283,0.26759528603209753,0.9822467037532344,1.1133843646427297,1.3432975971899863,0.48696769054824085,0.09599474047211042,0.5523173316303605,0.8369759806258961,2.055641538058108,11.621143807743971,2.962250248368772,0.49365647688666064,0.4680482105751854,0.2921508702939019,1.1943176378757767,2.692763880463827,2.1404903073307175,3.5923262722432687,0.9822467037532344,0.48696769054824085,3.45695701645385,3.047253001985074,1.1,0.6144772743641285,1.9,0.107,-2.4,0.9,-1.5,0.1,15.201805169084134,3,42
224,Terence Davis,4000000,4.2014612941903655,5.80273872401839,2.055641538058108,3.2483079759688156,1.3432975971899863,2.201216472409456,0.3622675039516764,0.9355532237698291,1.7685244437086272,0.31929737420316645,0.7304631471189666,1.1544441718859593,0.44399182628699363,0.4495311725163202,0.41804907437868577,0.5523173316303605,0.6090047761772438,0.26759528603209753,1.1544441718859593,1.270787630434676,0.7304631471189666,0.5523173316303605,0.18483752645848053,0.6144772743641285,1.0273787073694451,2.388206047001398,11.64405894253928,3.227083988885245,0.4619061084893413,0.5317693352966434,0.11247971146761078,1.4455398754696245,3.539394281403956,2.805814311600189,3.0233951254356417,1.3432975971899863,0.8369759806258961,3.15069590750373,4.017285591334349,0.0,0.6737680590667839,0.9,0.054,-1.3,-0.3,-1.5,0.1,15.201805169084134,7,61
225,Chris Duarte,3936960,4.2014612941903655,5.210789042972047,3.128238685769432,3.8208296209080292,1.4455398754696245,2.474062026581227,0.3215966081180885,0.8369759806258961,1.7685244437086272,0.280330541408276,0.9822467037532344,1.6872592197086782,0.36596662221323234,0.3835706087568925,0.8871756757156232,1.0273787073694451,0.642683622410527,0.3451079244367938,1.2330769203735719,1.3782017963726023,0.9355532237698291,0.41804907437868577,0.18483752645848053,0.6737680590667839,0.9355532237698291,2.5870722438442337,11.821770064969613,2.692763880463827,0.4152119710528851,0.43423872572778394,0.19846351691881217,1.3432975971899863,3.116899747429984,2.4572538610436574,2.84630728564999,0.8871756757156232,0.6737680590667839,2.89882257877432,3.782056917753863,-0.5,0.3451079244367938,0.0,-0.003,-2.9,-1.6,-4.5,-0.6,15.185919663856998,4,28
226,Alex Len,3918600,4.4372688011897266,4.2631607783924865,1.1943176378757767,2.2974730190935833,0.48696769054824085,0.8369759806258961,0.44121295736544913,0.0,0.09599474047211042,0.0,0.48696769054824085,0.7847978060712121,0.4673672330418925,0.44121295736544913,0.3451079244367938,0.48696769054824085,0.5446506703025881,0.6737680590667839,0.9355532237698291,1.3075096101012593,0.41804907437868577,0.18483752645848053,0.3451079244367938,0.48696769054824085,0.7847978060712121,1.0710585971090136,7.633331873373152,3.2163744893571025,0.47348281501223943,0.06516742123408135,0.44121295736544913,3.6352836042045418,4.226379141854201,3.9540658289354957,2.7920959148471782,0.8369759806258961,2.2596737867230705,4.502786977618222,3.3507394991576054,0.1,0.18483752645848053,0.3,0.085,-4.9,0.9,-4.0,-0.1,15.181245260311952,0,61
227,Ochai Agbaji,3918360,4.003419248109409,5.653921148278169,4.003419248109409,3.8960227467738258,1.478055616713875,2.3525315260846855,0.36522768027638236,0.9355532237698291,1.7946539750195776,0.3108299604615197,0.9355532237698291,1.4455398754696245,0.44051727723195944,0.44051727723195944,0.6737680590667839,0.8369759806258961,0.6217378728083702,0.5523173316303605,0.8871756757156232,1.2330769203735719,0.7847978060712121,0.26759528603209753,0.26759528603209753,0.5523173316303605,1.0710585971090136,2.5870722438442337,12.667548456834874,2.81942104134236,0.4605371156793558,0.4809173317822507,0.166717101246029,1.7946539750195776,2.423101456003401,2.1404903073307175,2.5234617464931466,0.48696769054824085,0.7304631471189666,2.750250297485029,3.5123337748684422,0.9,0.3451079244367938,1.3,0.053,-1.7,-1.4,-3.0,-0.3,15.181184012088451,7,66
228,Jordan Poole,3901399,4.071754351052767,6.268453117386751,5.093856518007759,4.492017742920502,2.388206047001398,3.4940643415555446,0.36744318750933963,1.4122683720328608,2.57140105828423,0.296065821353596,1.8455813191367303,2.57140105828423,0.4349378975585222,0.42792855757830506,1.918877069266942,2.07729441989646,0.6562650059386868,0.3451079244367938,1.3432975971899863,1.4455398754696245,1.9425402190926926,0.6144772743641285,0.26759528603209753,1.571419296723087,1.4122683720328608,3.888638819400487,14.83749519191777,3.3998085973553147,0.46872881999493077,0.4166313276352077,0.2874363938786644,0.9822467037532344,2.6780746090892826,2.055641538058108,4.037895786284872,0.8369759806258961,0.6144772743641285,3.409461634363643,4.448341404236146,1.4,1.1544441718859593,3.2,0.063,-0.1,-1.8,-1.9,0.1,15.17684602104297,2,22
229,Keldon Johnson,3873024,4.071754351052767,5.7737732204907655,5.7737732204907655,4.632677215298412,2.6025944687727294,3.6772492575954994,0.3835706087568925,1.2330769203735719,2.3525315260846855,0.2905813889229351,2.2404287472016287,3.035365619932963,0.43423872572778394,0.42652196942102355,1.7946539750195776,2.0986476546769155,0.5831531399022237,0.6737680590667839,1.8704111970686275,2.055641538058108,1.5098519893959559,0.5523173316303605,0.18483752645848053,1.2330769203735719,1.1943176378757767,4.003419248109409,14.280013178741678,3.466306243722312,0.4536697049677596,0.31929737420316645,0.2627851996064267,1.5098519893959559,3.3803436698795437,2.66325331416663,3.3104796473328175,0.7847978060712121,0.3451079244367938,2.832918063657205,4.375223358782898,0.7,0.41804907437868577,1.3,0.03,0.7,-2.5,-1.8,0.1,15.169546413420544,4,62
231,Aaron Nesmith,3804360,4.071754351052767,6.047663906109832,5.684506656824126,4.1951809468319405,1.6872592197086782,2.617970780749777,0.36522768027638236,1.0273787073694451,1.8948384661485012,0.31929737420316645,1.1544441718859593,1.7685244437086272,0.4152119710528851,0.4356366795399061,1.0273787073694451,1.1544441718859593,0.637330011352461,0.6144772743641285,1.5098519893959559,1.7685244437086272,0.8871756757156232,0.6144772743641285,0.41804907437868577,0.7304631471189666,1.6012508344814045,2.89882257877432,13.883340612207572,2.9497532001225744,0.46395680846842324,0.44051727723195944,0.2194520896448661,1.7685244437086272,3.2483079759688156,2.6780746090892826,2.5071621901826946,0.9355532237698291,1.0273787073694451,2.9244794533104086,3.6009995309225884,0.9,0.7847978060712121,2.0,0.052,-2.3,-0.7,-3.0,-0.4,15.15165859824984,4,28
232,Moses Moody,3740160,3.858806663498184,5.7737732204907655,1.5409627556327752,3.2377281976988326,1.0710585971090136,1.7148461932541845,0.4009289800624652,0.6144772743641285,1.2330769203735719,0.3169938441468963,0.6737680590667839,0.9822467037532344,0.5141696627866971,0.4761913513468419,0.48696769054824085,0.6144772743641285,0.5510427558460409,0.3451079244367938,0.8369759806258961,1.0710585971090136,0.6144772743641285,0.26759528603209753,0.09599474047211042,0.41804907437868577,0.6737680590667839,2.0113991574502705,11.564805404845684,2.9244794533104086,0.4889780487821708,0.48360996228522063,0.21277515796454669,1.7685244437086272,2.9116996960682515,2.4572538610436574,2.6332041324455657,0.7304631471189666,0.6144772743641285,3.128238685769432,3.3998085973553147,0.7,0.48696769054824085,1.3,0.076,-1.7,-0.9,-2.6,-0.1,15.134639216592513,7,22
233,Mark Williams,3722040,3.9325102940665544,5.093856518007759,3.618222517841817,3.805418043625919,1.7419280321813702,2.220945152863065,0.5115414044522464,0.0,0.0,0.0,1.7419280321813702,2.220945152863065,0.5115414044522464,0.5115414044522464,1.0273787073694451,1.3075096101012593,0.5465716681479448,1.270787630434676,2.033679703428328,2.4572538610436574,0.3451079244367938,0.5523173316303605,0.7304631471189666,0.6737680590667839,1.270787630434676,2.750250297485029,11.601371930615082,3.8437090515615933,0.525929858219736,0.0,0.3345452848574764,3.0939958985919818,4.363727332359552,3.828487537318736,1.6304846272607785,1.0273787073694451,1.9887896584596787,3.128238685769432,3.618222517841817,1.5,0.8871756757156232,2.8,0.163,-0.5,0.6,0.1,0.4,15.129782731706682,0,10
234,Cole Anthony,3613680,4.003419248109409,5.684506656824126,1.8203341036428238,4.257079072169725,1.9658404488041925,2.9116996960682515,0.38502641734627896,0.8871756757156232,1.6591461440755093,0.31776216592662243,1.6591461440755093,2.388206047001398,0.41804907437868577,0.4293335672290632,1.3782017963726023,1.478055616713875,0.6702863353663294,0.6144772743641285,1.8203341036428238,2.0113991574502705,1.7946539750195776,0.48696769054824085,0.41804907437868577,0.9822467037532344,1.4122683720328608,3.2377281976988326,13.405047295201893,3.5304192649587702,0.46668588696144664,0.29762831537102014,0.250676519511674,1.6591461440755093,3.6689330790027816,2.9497532001225744,4.065030922316788,0.8369759806258961,1.1544441718859593,3.0939958985919818,3.9682996482497246,2.1,1.0710585971090136,3.7,0.116,0.7,0.5,1.3,1.3,15.100237478391215,2,51
235,Corey Kispert,3552840,4.071754351052767,6.07328940298831,5.172534928709971,4.398013988612343,1.7946539750195776,2.5870722438442337,0.4159218508225351,1.270787630434676,2.0986476546769155,0.3630082104644739,1.0710585971090136,1.4455398754696245,0.5115414044522464,0.5115414044522464,0.7304631471189666,0.8369759806258961,0.6456482764934839,0.3451079244367938,1.3432975971899863,1.478055616713875,0.8369759806258961,0.3451079244367938,0.09599474047211042,0.5523173316303605,0.8871756757156232,3.0233951254356417,14.32540220481388,3.070783383350972,0.5246285409606197,0.5239773816028097,0.14123723889464973,1.1133843646427297,2.7360645163324375,2.160996313445664,2.201216472409456,0.5523173316303605,0.3451079244367938,2.617970780749777,3.3507394991576054,2.9,0.6737680590667839,3.8,0.088,-0.1,-1.4,-1.5,0.2,15.083258123087091,4,67
236,AJ Griffin,3536160,3.782056917753863,6.02174235239564,3.128238685769432,3.8208296209080292,1.6591461440755093,2.5071621901826946,0.393003072500897,0.9355532237698291,1.7148461932541845,0.3375724016791106,1.1943176378757767,1.7685244437086272,0.44329768587032453,0.4598520601048966,0.48696769054824085,0.5523173316303605,0.6702863353663294,0.41804907437868577,1.0273787073694451,1.2330769203735719,0.7304631471189666,0.48696769054824085,0.18483752645848053,0.48696769054824085,0.8369759806258961,2.7360645163324375,13.099431275510746,3.1947560878728773,0.4714475851831011,0.4080909005910163,0.08487691259696878,1.5098519893959559,2.778263837051785,2.2596737867230705,2.440268378362637,0.9355532237698291,0.5523173316303605,2.4572538610436574,3.693768839221828,1.3,0.6737680590667839,2.2,0.075,-0.3,-0.5,-0.8,0.4,15.078552233377344,4,0
237,Mike Muscala,3500000,4.545285536716194,5.7737732204907655,2.750250297485029,3.4381104434026533,1.2330769203735719,1.9658404488041925,0.3813836967789022,0.8871756757156232,1.6304846272607785,0.338328023812284,0.6144772743641285,0.8871756757156232,0.4788940801302439,0.47821894091057704,0.48696769054824085,0.6144772743641285,0.5955284961810737,0.48696769054824085,1.4122683720328608,1.6012508344814045,0.6144772743641285,0.18483752645848053,0.3451079244367938,0.3451079244367938,1.0273787073694451,2.2786865383928596,11.966746394225636,3.2377281976988326,0.4923215502400477,0.558037197543445,0.16584740044183674,1.8704111970686275,3.7898768589524288,3.0824287894998474,2.4572538610436574,0.6144772743641285,1.3075096101012593,2.4057488218936234,3.4475586052336316,1.4,0.7847978060712121,2.5,0.128,-0.3,-0.1,-0.4,0.4,15.068273812173887,0,2
238,Georges Niang,3465000,4.4372688011897266,6.172972078519893,0.7304631471189666,3.8131398860617014,1.478055616713875,2.3343900635968162,0.3762658965932769,1.1943176378757767,2.033679703428328,0.3458589580389848,0.6737680590667839,0.9822467037532344,0.4707684438971689,0.484282222986078,0.41804907437868577,0.48696769054824085,0.6545016004378438,0.18483752645848053,1.2330769203735719,1.3432975971899863,0.7304631471189666,0.3451079244367938,0.18483752645848053,0.5523173316303605,1.1544441718859593,2.6332041324455657,13.326637822333092,2.999199667789124,0.49365647688666064,0.5930629731140953,0.08673709869271627,0.9822467037532344,3.2163744893571025,2.474062026581227,2.4906968549578097,0.7304631471189666,0.6737680590667839,2.805814311600189,3.618222517841817,1.1,0.9355532237698291,2.5,0.078,-0.4,-1.0,-1.4,0.2,15.058223479206388,1,54
239,Isaiah Stewart,3433320,3.9325102940665544,5.357203202420049,5.2483574728065365,4.398013988612343,1.7946539750195776,2.721756410725899,0.3762658965932769,0.8871756757156232,1.8455813191367303,0.28900989865282084,1.4122683720328608,1.9887896584596787,0.44745678101983083,0.43073700222369654,1.270787630434676,1.5409627556327752,0.5762953344761155,1.3075096101012593,2.220945152863065,2.617970780749777,0.9355532237698291,0.3451079244367938,0.5523173316303605,0.9355532237698291,1.4455398754696245,3.047253001985074,13.126815626509213,3.2483079759688156,0.4598520601048966,0.393003072500897,0.29762831537102014,2.7073236613554315,4.091782742966852,3.5123337748684422,2.4906968549578097,0.5523173316303605,1.2330769203735719,3.10548584739025,3.643754462483728,1.1,0.6737680590667839,2.0,0.068,-1.0,-1.1,-2.1,0.0,15.049038572292293,0,18
240,Chuma Okeke,3433320,4.137710644618417,4.322947514138835,2.6025944687727294,3.7976638003787406,1.0273787073694451,1.9425402190926926,0.3085105272394606,0.7304631471189666,1.6012508344814045,0.26919445502646194,0.48696769054824085,0.8871756757156232,0.39805265914316407,0.38865850586295864,0.48696769054824085,0.6144772743641285,0.5912107120711739,0.7304631471189666,1.4122683720328608,1.7148461932541845,0.9355532237698291,0.5523173316303605,0.3451079244367938,0.48696769054824085,0.9822467037532344,1.9887896584596787,10.362125484014028,2.764316007670612,0.4095183664301833,0.5554982036600583,0.16061597782350726,2.201216472409456,3.466306243722312,2.9497532001225744,2.805814311600189,1.1133843646427297,1.2330769203735719,3.070783383350972,3.161816249000529,0.0,0.48696769054824085,0.7,0.061,-2.4,0.8,-1.6,0.1,15.049038572292293,4,51
241,Amir Coffey,3395062,4.2014612941903655,5.357203202420049,2.750250297485029,3.1838453744494446,0.7847978060712121,1.5098519893959559,0.3345452848574764,0.18483752645848053,0.6144772743641285,0.24742715818068178,0.6737680590667839,1.2330769203735719,0.3667051244345209,0.3630082104644739,0.7304631471189666,0.8871756757156232,0.6010586438517276,0.26759528603209753,0.5523173316303605,0.7847978060712121,0.7847978060712121,0.09599474047211042,0.09599474047211042,0.3451079244367938,0.7304631471189666,1.6591461440755093,10.847718285666259,2.440268378362637,0.4166313276352077,0.24824030997373747,0.3703910596861294,1.571419296723087,2.3343900635968162,1.9887896584596787,3.035365619932963,0.41804907437868577,0.5523173316303605,2.986972062007028,3.289999390054139,0.1,0.26759528603209753,0.4,0.033,-4.3,-0.7,-5.0,-0.5,15.03783287550379,4,29
242,Tari Eason,3359160,3.9325102940665544,6.268453117386751,2.055641538058108,3.9682996482497246,1.7148461932541845,2.6025944687727294,0.3806538708495857,0.5523173316303605,1.2330769203735719,0.30152588250664747,1.5098519893959559,2.2596737867230705,0.4080909005910163,0.4130799090128079,0.8871756757156232,1.1133843646427297,0.5850170868211899,1.3432975971899863,1.7419280321813702,2.2596737867230705,0.7847978060712121,0.8369759806258961,0.48696769054824085,0.8369759806258961,1.3075096101012593,2.7920959148471782,13.799244279840845,3.45695701645385,0.4356366795399061,0.23598573262900835,0.20184619059033912,3.128238685769432,3.7742036708830295,3.475606843815801,2.5071621901826946,1.4122683720328608,1.4122683720328608,3.15069590750373,3.805418043625919,0.9,1.0710585971090136,2.6,0.07,-1.3,-0.4,-1.7,0.1,15.027201798377604,1,25
243,Aleksej Pokusevski,3261480,3.9325102940665544,4.697012078927853,4.2014612941903655,3.9033775393564363,1.6012508344814045,2.4906968549578097,0.3703910596861294,0.7847978060712121,1.571419296723087,0.31853000906254264,1.2330769203735719,1.8948384661485012,0.4059466368625699,0.4251137988922967,0.48696769054824085,0.7304631471189666,0.5062684695115313,0.8871756757156232,1.6591461440755093,1.9887896584596787,1.1544441718859593,0.48696769054824085,0.8871756757156232,0.8871756757156232,1.0710585971090136,2.617970780749777,11.151347822781824,3.2796690720047517,0.4335391635740063,0.3585573211791148,0.13321864098409003,2.4057488218936234,3.6855277209017743,3.15069590750373,3.1728657463173713,0.9355532237698291,2.201216472409456,3.340760310539712,3.72636707599016,0.0,0.7304631471189666,1.0,0.066,-1.0,1.0,0.0,0.3,14.997691944660923,1,49
244,Simone Fontecchio,3205128,4.322947514138835,5.42678077191518,2.2596737867230705,3.409461634363643,1.270787630434676,2.2596737867230705,0.3215966081180885,0.8369759806258961,1.7419280321813702,0.2913663803714447,0.7304631471189666,1.3075096101012593,0.36744318750933963,0.39661200651300793,0.5523173316303605,0.6144772743641285,0.6114398766601935,0.48696769054824085,0.7847978060712121,1.0710585971090136,0.6144772743641285,0.26759528603209753,0.18483752645848053,0.6144772743641285,0.8369759806258961,2.3160390089201686,11.389603553790803,2.6025944687727294,0.41450168782780705,0.4949899947267933,0.13321864098409003,1.918877069266942,2.5555777652256793,2.2786865383928596,2.5234617464931466,0.6737680590667839,0.6737680590667839,2.9497532001225744,3.873782547422553,-0.4,0.26759528603209753,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6,14.980262897136898,4,66
245,Andre Drummond,3200000,4.4372688011897266,5.88741871045203,0.0,3.2055988211238255,1.3782017963726023,1.8455813191367303,0.4909852115435809,0.0,0.0,0.0,1.3782017963726023,1.8203341036428238,0.49565622635484696,0.4909852115435809,0.7304631471189666,1.1544441718859593,0.44329768587032453,1.2330769203735719,1.9658404488041925,2.370468537443093,0.41804907437868577,0.5523173316303605,0.3451079244367938,0.7847978060712121,1.0710585971090136,2.2596737867230705,11.67005022583586,3.9180007130670833,0.4909852115435809,0.010948921121891449,0.3864805248149784,3.7583960144869533,4.978436042720042,4.470300900417068,2.201216472409456,1.4122683720328608,1.571419296723087,3.750440970865375,3.9325102940665544,0.8,1.1943176378757767,2.8,0.159,-1.2,0.5,-0.8,0.3,14.978661680269907,0,8
246,Dalen Terry,3191400,3.858806663498184,4.882972919330174,0.0,2.1812358949226547,0.6144772743641285,1.1544441718859593,0.3777302761889653,0.18483752645848053,0.5523173316303605,0.23434243925540926,0.5523173316303605,0.8369759806258961,0.4571080996791096,0.4130799090128079,0.3451079244367938,0.48696769054824085,0.5311218289284587,0.26759528603209753,0.5523173316303605,0.7304631471189666,0.48696769054824085,0.26759528603209753,0.09599474047211042,0.18483752645848053,0.48696769054824085,1.270787630434676,8.253528702007328,3.3507394991576054,0.43423872572778394,0.3261822570179767,0.26117762433287944,2.3525315260846855,3.2377281976988326,2.8595905638285797,3.3507394991576054,1.3782017963726023,1.3075096101012593,2.750250297485029,3.734426832765899,0.1,0.26759528603209753,0.5,0.105,-1.7,1.7,0.0,0.1,14.975970563300521,7,8
248,Josh Green,3098400,4.003419248109409,5.684506656824126,3.9325102940665544,4.244857783412314,1.6591461440755093,2.3343900635968162,0.44399182628699363,0.7847978060712121,1.478055616713875,0.346609536120103,1.3075096101012593,1.7148461932541845,0.5154817504677899,0.5042854430761343,0.7847978060712121,1.0273787073694451,0.5668840796259945,0.6737680590667839,1.2330769203735719,1.5409627556327752,1.0710585971090136,0.5523173316303605,0.09599474047211042,0.8369759806258961,1.4122683720328608,2.764316007670612,13.379754435946785,3.035365619932963,0.5167924812430562,0.3762658965932769,0.22360661623795755,1.8455813191367303,2.84630728564999,2.423101456003401,2.84630728564999,0.9355532237698291,0.26759528603209753,3.3901028196020273,3.3998085973553147,1.7,0.6737680590667839,2.6,0.082,-1.9,-0.6,-2.4,-0.2,14.946396729929852,7,13
249,Jake LaRavia,3047640,3.9325102940665544,4.745132396064701,0.0,3.10548584739025,0.7847978060712121,1.4455398754696245,0.3368163173334822,0.5523173316303605,1.1943176378757767,0.29762831537102014,0.3451079244367938,0.5523173316303605,0.44745678101983083,0.4293335672290632,0.18483752645848053,0.26759528603209753,0.6010586438517276,0.41804907437868577,0.8871756757156232,1.1133843646427297,0.48696769054824085,0.26759528603209753,0.09599474047211042,0.41804907437868577,0.9355532237698291,1.5409627556327752,9.800389069029363,2.388206047001398,0.4398212110069249,0.5819089982817203,0.09137490248720916,2.033679703428328,3.047253001985074,2.617970780749777,2.2974730190935833,0.9355532237698291,0.6737680590667839,3.475606843815801,3.0939958985919818,0.0,0.41804907437868577,0.5,0.054,-3.9,0.4,-3.5,-0.2,14.929878406699581,1,39
250,Tre Mann,3046200,3.9325102940665544,5.88741871045203,2.055641538058108,3.6772492575954994,1.5098519893959559,2.5234617464931466,0.339837883898188,0.8369759806258961,1.7685244437086272,0.2795384545791262,1.0710585971090136,1.7148461932541845,0.40021052157226766,0.39949164893577926,0.48696769054824085,0.6144772743641285,0.5924458503086283,0.3451079244367938,1.1544441718859593,1.3075096101012593,1.1133843646427297,0.48696769054824085,0.18483752645848053,0.6737680590667839,0.9822467037532344,2.5555777652256793,12.604654814580307,2.885846472488202,0.4123684124212234,0.4272254610541959,0.10518112021508791,1.3432975971899863,3.10548584739025,2.440268378362637,3.340760310539712,1.0273787073694451,0.6737680590667839,2.962250248368772,3.910703446193847,-0.6,0.7847978060712121,0.5,0.021,-3.0,-1.0,-3.9,-0.6,14.92940579844134,2,49
251,Kevin Knox,3000000,4.071754351052767,5.7737732204907655,2.055641538058108,3.4475586052336316,1.3432975971899863,2.119710123240548,0.3879329354833737,0.7304631471189666,1.5409627556327752,0.3061867152135115,0.9355532237698291,1.3075096101012593,0.484282222986078,0.4571080996791096,0.5523173316303605,0.7304631471189666,0.5942963276569456,0.41804907437868577,1.3075096101012593,1.478055616713875,0.41804907437868577,0.3451079244367938,0.18483752645848053,0.6144772743641285,0.9822467037532344,2.370468537443093,11.987363555250518,3.0233951254356417,0.4728047703121016,0.4598520601048966,0.16845462348203855,1.7946539750195776,3.643754462483728,2.9497532001225744,2.0986476546769155,0.8369759806258961,0.7847978060712121,3.15069590750373,3.734426832765899,0.2,0.41804907437868577,0.7,0.034,-2.1,-1.4,-3.5,-0.4,14.914123179965662,5,21
